id_sprzedaz,id_sklep,id_dokumentsprzedazy,ilosc_produktu,id_produkt
1003098,43286,1111111272,8,1011298
1003099,43286,1111111272,6,1011139
1003100,43286,1111111272,5,1011183
1003101,43286,1111111272,10,1011245
1003102,43286,1111111272,4,1011169
1003103,43286,1111111272,4,1011285
1003104,14730,1111112805,3,1011132
1003105,54968,1111112806,10,1011279
1003106,40690,1111112807,10,1011206
1003107,44584,1111112808,9,1011150
1003108,35498,1111111273,9,1011290
1003109,35498,1111111273,4,1011326
1003110,35498,1111111273,3,1011155
1003111,35498,1111111273,5,1011294
1003112,35498,1111111273,6,1011276
1003113,35498,1111111273,5,1011125
1003114,35498,1111111273,4,1011311
1003115,35498,1111111273,5,1011162
1003116,35498,1111111273,5,1011188
1003117,35498,1111111273,1,1011313
1003118,35498,1111111273,1,1011305
1003119,12134,1111112809,9,1011263
1003120,25114,1111112810,3,1011232
1003121,19922,1111112811,9,1011228
1003122,47180,1111112812,8,1011111
1003123,26412,1111112813,8,1011225
1003124,41988,1111112814,5,1011175
1003125,16028,1111112815,9,1011255
1003126,13432,1111111274,2,1011179
1003127,13432,1111111274,8,1011323
1003128,13432,1111111274,4,1011213
1003129,13432,1111111274,1,1011185
1003130,13432,1111111274,1,1011215
1003131,13432,1111111274,8,1011248
1003132,13432,1111111274,6,1011161
1003133,39392,1111112816,5,1011211
1003134,36796,1111112817,10,1011208
1003135,51074,1111112818,6,1011264
1003136,31604,1111112819,6,1011123
1003137,43286,1111111275,6,1011241
1003138,43286,1111111275,3,1011122
1003139,43286,1111111275,3,1011196
1003140,43286,1111111275,10,1011284
1003141,43286,1111111275,8,1011202
1003142,43286,1111111275,2,1011300
1003143,43286,1111111275,5,1011131
1003144,43286,1111111275,6,1011210
1003145,43286,1111111275,1,1011315
1003146,27710,1111112820,9,1011146
1003147,53670,1111112821,10,1011303
1003148,47180,1111112822,4,1011128
1003149,16028,1111112823,8,1011181
1003150,54968,1111112824,3,1011302
1003151,23816,1111112825,10,1011134
1003152,49776,1111112826,6,1011154
1003153,40690,1111112827,7,1011286
1003154,44584,1111112828,4,1011230
1003155,34200,1111112829,9,1011287
1003156,21220,1111111276,6,1011159
1003157,21220,1111111276,7,1011128
1003158,21220,1111111276,10,1011199
1003159,21220,1111111276,9,1011136
1003160,21220,1111111276,9,1011213
1003161,21220,1111111276,4,1011220
1003162,21220,1111111276,3,1011290
1003163,21220,1111111276,9,1011161
1003164,21220,1111111276,8,1011217
1003165,12134,1111112830,8,1011251
1003166,41988,1111112831,8,1011235
1003167,51074,1111112832,3,1011119
1003168,25114,1111112833,1,1011271
1003169,13432,1111112834,5,1011288
1003170,38094,1111112835,2,1011160
1003171,35498,1111112836,9,1011321
1003172,29008,1111112837,9,1011255
1003173,36796,1111112838,9,1011291
1003174,31604,1111112839,6,1011229
1003175,14730,1111111277,4,1011322
1003176,14730,1111111277,5,1011185
1003177,14730,1111111277,1,1011146
1003178,14730,1111111277,7,1011201
1003179,14730,1111111277,10,1011242
1003180,14730,1111111277,5,1011173
1003181,27710,1111112840,10,1011203
1003182,53670,1111112841,3,1011283
1003183,47180,1111112842,9,1011144
1003184,16028,1111112843,3,1011311
1003185,54968,1111112844,2,1011299
1003186,23816,1111112845,4,1011149
1003187,49776,1111112846,5,1011297
1003188,40690,1111112847,10,1011227
1003189,44584,1111112848,9,1011277
1003190,34200,1111112849,6,1011253
1003191,21220,1111112850,10,1011113
1003192,30306,1111111278,8,1011236
1003193,30306,1111111278,9,1011206
1003194,30306,1111111278,9,1011116
1003195,30306,1111111278,10,1011312
1003196,30306,1111111278,1,1011171
1003197,30306,1111111278,10,1011169
1003198,30306,1111111278,10,1011248
1003199,18624,1111112851,9,1011156
1003200,12134,1111112852,10,1011188
1003201,41988,1111112853,6,1011164
1003202,51074,1111112854,10,1011132
1003203,25114,1111112855,8,1011127
1003204,13432,1111112856,7,1011137
1003205,38094,1111111279,1,1011281
1003206,38094,1111111279,7,1011135
1003207,38094,1111111279,1,1011120
1003208,38094,1111111279,8,1011233
1003209,38094,1111111279,9,1011324
1003210,14730,1111112857,7,1011268
1003211,32902,1111112858,9,1011254
1003212,52372,1111112859,1,1011287
1003213,22518,1111112860,3,1011280
1003214,19922,1111111280,4,1011252
1003215,19922,1111111280,4,1011190
1003216,19922,1111111280,9,1011273
1003217,19922,1111111280,2,1011111
1003218,19922,1111111280,2,1011122
1003219,19922,1111111280,3,1011150
1003220,19922,1111111280,3,1011264
1003221,19922,1111111280,8,1011181
1003222,19922,1111111280,3,1011131
1003223,19922,1111111280,9,1011246
1003224,19922,1111111280,7,1011259
1003225,19922,1111111280,3,1011216
1003226,19922,1111111280,4,1011177
1003227,19922,1111111280,6,1011186
1003228,27710,1111112861,10,1011232
1003229,40690,1111112862,2,1011129
1003230,22518,1111112863,9,1011275
1003231,17326,1111112864,4,1011240
1003232,36796,1111112865,4,1011296
1003233,34200,1111112866,5,1011219
1003234,48478,1111112867,2,1011183
1003235,38094,1111112868,2,1011316
1003236,51074,1111112869,7,1011289
1003237,45882,1111112870,2,1011141
1003238,21220,1111112871,7,1011192
1003239,49776,1111111281,5,1011126
1003240,49776,1111111281,10,1011118
1003241,30306,1111112872,6,1011258
1003242,32902,1111112873,7,1011230
1003243,26412,1111112874,6,1011260
1003244,13432,1111112875,3,1011138
1003245,35498,1111112876,5,1011234
1003246,52372,1111111282,2,1011210
1003247,52372,1111111282,9,1011114
1003248,52372,1111111282,7,1011286
1003249,52372,1111111282,1,1011256
1003250,52372,1111111282,9,1011244
1003251,52372,1111111282,8,1011198
1003252,52372,1111111282,1,1011151
1003253,14730,1111112877,2,1011276
1003254,25114,1111112878,9,1011166
1003255,18624,1111112879,5,1011237
1003256,31604,1111112880,4,1011303
1003257,53670,1111112881,2,1011158
1003258,16028,1111112882,8,1011197
1003259,39392,1111112883,1,1011194
1003260,29008,1111112884,5,1011223
1003261,19922,1111111283,1,1011262
1003262,19922,1111111283,7,1011274
1003263,19922,1111111283,5,1011204
1003264,19922,1111111283,8,1011117
1003265,19922,1111111283,8,1011279
1003266,19922,1111111283,8,1011140
1003267,19922,1111111283,9,1011257
1003268,27710,1111112885,1,1011222
1003269,40690,1111112886,10,1011266
1003270,22518,1111112887,1,1011121
1003271,17326,1111112888,9,1011292
1003272,36796,1111112889,10,1011178
1003273,34200,1111112890,8,1011202
1003274,48478,1111112891,3,1011318
1003275,38094,1111112892,3,1011282
1003276,51074,1111112893,9,1011205
1003277,45882,1111112894,10,1011214
1003278,21220,1111112895,5,1011139
1003279,49776,1111112896,4,1011163
1003280,44584,1111112897,2,1011162
1003281,30306,1111112898,9,1011323
1003282,32902,1111112899,10,1011285
1003283,26412,1111112900,3,1011302
1003284,13432,1111112901,7,1011155
1003285,35498,1111112902,2,1011270
1003286,52372,1111112903,7,1011226
1003287,54968,1111112904,7,1011238
1003288,43286,1111112905,8,1011263
1003289,41988,1111112906,3,1011152
1003290,47180,1111112907,6,1011265
1003291,23816,1111111284,6,1011142
1003292,23816,1111111284,9,1011310
1003293,23816,1111111284,8,1011211
1003294,23816,1111111284,8,1011130
1003295,18624,1111112908,2,1011317
1003296,31604,1111112909,2,1011147
1003297,53670,1111112910,7,1011308
1003298,16028,1111112911,4,1011306
1003299,39392,1111112912,4,1011309
1003300,29008,1111111285,5,1011245
1003301,29008,1111111285,5,1011124
1003302,29008,1111111285,5,1011153
1003303,29008,1111111285,4,1011239
1003304,29008,1111111285,7,1011179
1003305,29008,1111111285,2,1011295
1003306,29008,1111111285,5,1011115
1003307,29008,1111111285,3,1011123
1003308,41988,1111112913,7,1011175
1003309,53670,1111111286,7,1011314
1003310,53670,1111111286,1,1011228
1003311,53670,1111111286,10,1011307
1003312,53670,1111111286,1,1011267
1003313,53670,1111111286,9,1011193
1003314,53670,1111111286,3,1011196
1003315,53670,1111111286,1,1011133
1003316,53670,1111111286,7,1011176
1003317,53670,1111111286,9,1011172
1003318,32902,1111112914,1,1011301
1003319,23816,1111112915,4,1011174
1003320,14730,1111112916,8,1011250
1003321,17326,1111112917,3,1011225
1003322,21220,1111111287,4,1011247
1003323,21220,1111111287,8,1011165
1003324,21220,1111111287,8,1011272
1003325,21220,1111111287,1,1011187
1003326,21220,1111111287,10,1011170
1003327,21220,1111111287,9,1011243
1003328,21220,1111111287,4,1011154
1003329,21220,1111111287,1,1011143
1003330,21220,1111111287,10,1011249
1003331,21220,1111111287,10,1011209
1003332,21220,1111111287,8,1011215
1003333,21220,1111111287,2,1011319
1003334,21220,1111111287,7,1011195
1003335,21220,1111111287,6,1011200
1003336,49776,1111112918,10,1011148
1003337,44584,1111112919,4,1011298
1003338,16028,1111111288,5,1011320
1003339,16028,1111111288,7,1011261
1003340,16028,1111111288,3,1011304
1003341,16028,1111111288,9,1011221
1003342,16028,1111111288,4,1011325
1003343,16028,1111111288,4,1011208
1003344,16028,1111111288,3,1011218
1003345,16028,1111111288,7,1011167
1003346,41988,1111111289,3,1011125
1003347,41988,1111111289,7,1011231
1003348,41988,1111111289,10,1011112
1003349,41988,1111111289,1,1011207
1003350,40690,1111112920,10,1011294
1003351,45882,1111112921,4,1011224
1003352,27710,1111112922,7,1011134
1003353,19922,1111112923,4,1011145
1003354,47180,1111112924,3,1011157
1003355,18624,1111112925,6,1011184
1003356,32902,1111112926,7,1011278
1003357,23816,1111112927,8,1011284
1003358,14730,1111112928,7,1011300
1003359,17326,1111112929,5,1011269
1003360,21220,1111112930,9,1011189
1003361,36796,1111112931,8,1011180
1003362,43286,1111112932,6,1011305
1003363,48478,1111112933,4,1011168
1003364,30306,1111111290,8,1011293
1003365,30306,1111111290,3,1011212
1003366,30306,1111111290,8,1011313
1003367,30306,1111111290,3,1011191
1003368,30306,1111111290,7,1011326
1003369,30306,1111111290,8,1011241
1003370,35498,1111112934,4,1011315
1003371,52372,1111112935,5,1011182
1003372,34200,1111112936,5,1011227
1003373,51074,1111112937,7,1011179
1003374,49776,1111112938,2,1011266
1003375,44584,1111112939,9,1011310
1003376,16028,1111111291,5,1011151
1003377,16028,1111111291,8,1011255
1003378,16028,1111111291,2,1011111
1003379,16028,1111111291,5,1011158
1003380,16028,1111111291,2,1011322
1003381,16028,1111111291,8,1011206
1003382,16028,1111111291,9,1011224
1003383,39392,1111111292,3,1011261
1003384,39392,1111111292,7,1011194
1003385,39392,1111111292,8,1011293
1003386,39392,1111111292,4,1011296
1003387,39392,1111111292,2,1011326
1003388,39392,1111111292,8,1011321
1003389,53670,1111112940,3,1011237
1003390,30306,1111112941,7,1011159
1003391,25114,1111112942,1,1011309
1003392,36796,1111112943,9,1011189
1003393,22518,1111112944,7,1011120
1003394,32902,1111112945,1,1011123
1003395,45882,1111112946,3,1011175
1003396,51074,1111112947,8,1011275
1003397,35498,1111111293,2,1011262
1003398,35498,1111111293,8,1011205
1003399,35498,1111111293,6,1011319
1003400,35498,1111111293,1,1011195
1003401,14730,1111112948,6,1011150
1003402,31604,1111112949,3,1011313
1003403,29008,1111112950,6,1011130
1003404,23816,1111112951,7,1011301
1003405,52372,1111112952,4,1011157
1003406,47180,1111112953,6,1011229
1003407,26412,1111112954,6,1011196
1003408,40690,1111111294,2,1011174
1003409,40690,1111111294,5,1011112
1003410,40690,1111111294,3,1011243
1003411,40690,1111111294,3,1011233
1003412,40690,1111111294,2,1011188
1003413,40690,1111111294,8,1011272
1003414,40690,1111111294,4,1011177
1003415,19922,1111112955,3,1011257
1003416,43286,1111111295,1,1011222
1003417,43286,1111111295,1,1011235
1003418,43286,1111111295,6,1011172
1003419,43286,1111111295,3,1011203
1003420,43286,1111111295,5,1011223
1003421,43286,1111111295,6,1011297
1003422,43286,1111111295,9,1011125
1003423,43286,1111111295,6,1011168
1003424,43286,1111111295,6,1011281
1003425,43286,1111111295,2,1011152
1003426,43286,1111111295,5,1011307
1003427,43286,1111111295,7,1011245
1003428,43286,1111111295,4,1011164
1003429,43286,1111111295,3,1011208
1003430,43286,1111111295,2,1011213
1003431,43286,1111111295,7,1011218
1003432,43286,1111111295,6,1011148
1003433,43286,1111111295,3,1011318
1003434,43286,1111111295,8,1011209
1003435,43286,1111111295,2,1011217
1003436,43286,1111111295,4,1011295
1003437,43286,1111111295,10,1011286
1003438,43286,1111111295,4,1011238
1003439,43286,1111111295,5,1011305
1003440,43286,1111111295,9,1011132
1003441,43286,1111111295,6,1011135
1003442,43286,1111111295,3,1011268
1003443,43286,1111111295,7,1011178
1003444,43286,1111111295,4,1011176
1003445,43286,1111111295,3,1011147
1003446,43286,1111111295,4,1011161
1003447,43286,1111111295,6,1011306
1003448,43286,1111111295,4,1011248
1003449,43286,1111111295,5,1011182
1003450,43286,1111111295,10,1011165
1003451,43286,1111111295,7,1011216
1003452,43286,1111111295,10,1011191
1003453,43286,1111111295,9,1011169
1003454,43286,1111111295,1,1011246
1003455,43286,1111111295,9,1011312
1003456,49776,1111112956,10,1011155
1003457,34200,1111112957,7,1011267
1003458,22518,1111111296,5,1011193
1003459,22518,1111111296,7,1011202
1003460,22518,1111111296,10,1011180
1003461,22518,1111111296,9,1011219
1003462,22518,1111111296,4,1011121
1003463,22518,1111111296,9,1011113
1003464,22518,1111111296,5,1011225
1003465,32902,1111112958,3,1011278
1003466,25114,1111112959,10,1011253
1003467,30306,1111112960,5,1011187
1003468,44584,1111112961,3,1011214
1003469,47180,1111112962,2,1011190
1003470,43286,1111111297,1,1011114
1003471,43286,1111111297,1,1011323
1003472,43286,1111111297,7,1011254
1003473,43286,1111111297,4,1011131
1003474,43286,1111111297,4,1011303
1003475,43286,1111111297,2,1011197
1003476,43286,1111111297,10,1011230
1003477,43286,1111111297,1,1011149
1003478,35498,1111112963,5,1011274
1003479,18624,1111112964,3,1011239
1003480,48478,1111112965,6,1011320
1003481,45882,1111112966,3,1011258
1003482,16028,1111112967,6,1011207
1003483,40690,1111112968,1,1011146
1003484,13432,1111112969,5,1011232
1003485,19922,1111111298,1,1011260
1003486,19922,1111111298,8,1011308
1003487,52372,1111112970,4,1011128
1003488,38094,1111112971,2,1011220
1003489,21220,1111111299,4,1011276
1003490,21220,1111111299,8,1011145
1003491,21220,1111111299,6,1011160
1003492,21220,1111111299,7,1011127
1003493,21220,1111111299,5,1011273
1003494,21220,1111111299,1,1011289
1003495,21220,1111111299,5,1011141
1003496,21220,1111111299,10,1011166
1003497,49776,1111112972,5,1011215
1003498,34200,1111112973,6,1011192
1003499,22518,1111112974,7,1011129
1003500,39392,1111112975,8,1011287
1003501,51074,1111112976,5,1011316
1003502,29008,1111112977,1,1011244
1003503,26412,1111112978,7,1011119
1003504,41988,1111112979,7,1011236
1003505,31604,1111112980,5,1011118
1003506,32902,1111111300,3,1011204
1003507,32902,1111111300,3,1011136
1003508,32902,1111111300,9,1011269
1003509,32902,1111111300,9,1011185
1003510,32902,1111111300,5,1011315
1003511,32902,1111111300,3,1011265
1003512,32902,1111111300,9,1011124
1003513,32902,1111111300,1,1011115
1003514,32902,1111111300,2,1011300
1003515,32902,1111111300,5,1011252
1003516,32902,1111111300,6,1011325
1003517,17326,1111112981,7,1011263
1003518,23816,1111112982,5,1011154
1003519,35498,1111112983,7,1011270
1003520,18624,1111112984,1,1011173
1003521,48478,1111112985,6,1011198
1003522,45882,1111112986,9,1011140
1003523,16028,1111111301,10,1011302
1003524,16028,1111111301,3,1011170
1003525,16028,1111111301,2,1011299
1003526,16028,1111111301,7,1011311
1003527,16028,1111111301,9,1011163
1003528,16028,1111111301,5,1011200
1003529,16028,1111111301,5,1011137
1003530,16028,1111111301,9,1011122
1003531,16028,1111111301,6,1011144
1003532,16028,1111111301,2,1011183
1003533,16028,1111111301,1,1011324
1003534,16028,1111111301,2,1011142
1003535,16028,1111111301,9,1011304
1003536,16028,1111111301,6,1011126
1003537,49776,1111112987,3,1011292
1003538,34200,1111112988,1,1011134
1003539,22518,1111112989,10,1011240
1003540,39392,1111112990,1,1011290
1003541,51074,1111111302,8,1011249
1003542,51074,1111111302,5,1011211
1003543,51074,1111111302,9,1011221
1003544,51074,1111111302,10,1011277
1003545,51074,1111111302,8,1011241
1003546,51074,1111111302,8,1011199
1003547,51074,1111111302,9,1011247
1003548,51074,1111111302,3,1011280
1003549,51074,1111111302,5,1011282
1003550,51074,1111111302,1,1011184
1003551,51074,1111111302,5,1011251
1003552,36796,1111112991,8,1011138
1003553,14730,1111112992,4,1011116
1003554,54968,1111112993,3,1011264
1003555,27710,1111111303,6,1011228
1003556,27710,1111111303,1,1011291
1003557,27710,1111111303,6,1011259
1003558,23816,1111112994,9,1011250
1003559,35498,1111112995,7,1011133
1003560,18624,1111112996,2,1011167
1003561,48478,1111111304,3,1011271
1003562,48478,1111111304,1,1011117
1003563,48478,1111111304,3,1011156
1003564,48478,1111111304,3,1011171
1003565,48478,1111111304,7,1011284
1003566,48478,1111111304,8,1011212
1003567,53670,1111112997,4,1011139
1003568,52372,1111112998,1,1011231
1003569,38094,1111111305,2,1011288
1003570,38094,1111111305,7,1011279
1003571,38094,1111111305,6,1011162
1003572,38094,1111111305,8,1011294
1003573,38094,1111111305,1,1011314
1003574,38094,1111111305,4,1011285
1003575,38094,1111111305,8,1011298
1003576,38094,1111111305,2,1011201
1003577,38094,1111111305,4,1011242
1003578,38094,1111111305,6,1011283
1003579,38094,1111111305,4,1011256
1003580,49776,1111112999,1,1011317
1003581,34200,1111113000,8,1011143
1003582,22518,1111113001,10,1011186
1003583,39392,1111113002,5,1011234
1003584,51074,1111113003,8,1011226
1003585,29008,1111113004,3,1011210
1003586,26412,1111111306,4,1011181
1003587,26412,1111111306,3,1011153
1003588,26412,1111111306,9,1011212
1003589,26412,1111111306,10,1011139
1003590,26412,1111111306,6,1011231
1003591,26412,1111111306,2,1011288
1003592,26412,1111111306,4,1011279
1003593,26412,1111111306,7,1011162
1003594,26412,1111111306,10,1011294
1003595,36796,1111113005,2,1011111
1003596,14730,1111113006,7,1011146
1003597,54968,1111113007,9,1011277
1003598,27710,1111113008,9,1011210
1003599,12134,1111113009,1,1011185
1003600,17326,1111113010,8,1011234
1003601,23816,1111113011,2,1011223
1003602,35498,1111113012,9,1011127
1003603,18624,1111113013,3,1011143
1003604,48478,1111113014,6,1011312
1003605,45882,1111113015,9,1011284
1003606,16028,1111111307,6,1011151
1003607,16028,1111111307,5,1011187
1003608,16028,1111111307,9,1011138
1003609,16028,1111111307,7,1011135
1003610,16028,1111111307,1,1011239
1003611,16028,1111111307,4,1011294
1003612,16028,1111111307,8,1011160
1003613,16028,1111111307,2,1011267
1003614,16028,1111111307,2,1011250
1003615,16028,1111111307,6,1011235
1003616,16028,1111111307,2,1011286
1003617,16028,1111111307,7,1011153
1003618,16028,1111111307,7,1011112
1003619,16028,1111111307,7,1011174
1003620,16028,1111111307,7,1011274
1003621,16028,1111111307,5,1011221
1003622,47180,1111113016,10,1011121
1003623,18624,1111113017,7,1011128
1003624,22518,1111113018,6,1011208
1003625,30306,1111113019,10,1011238
1003626,44584,1111113020,2,1011326
1003627,54968,1111113021,3,1011123
1003628,31604,1111113022,8,1011318
1003629,32902,1111113023,5,1011249
1003630,35498,1111111308,8,1011114
1003631,35498,1111111308,3,1011259
1003632,35498,1111111308,1,1011252
1003633,25114,1111113024,10,1011197
1003634,43286,1111113025,5,1011291
1003635,29008,1111113026,1,1011171
1003636,26412,1111113027,1,1011207
1003637,38094,1111111309,4,1011266
1003638,38094,1111111309,9,1011304
1003639,38094,1111111309,4,1011181
1003640,38094,1111111309,3,1011262
1003641,38094,1111111309,9,1011218
1003642,52372,1111113028,6,1011161
1003643,21220,1111113029,7,1011270
1003644,45882,1111113030,3,1011213
1003645,40690,1111113031,4,1011148
1003646,13432,1111113032,5,1011264
1003647,39392,1111111310,7,1011132
1003648,39392,1111111310,1,1011136
1003649,39392,1111111310,9,1011183
1003650,39392,1111111310,8,1011141
1003651,39392,1111111310,9,1011299
1003652,39392,1111111310,2,1011244
1003653,41988,1111113033,2,1011248
1003654,49776,1111113034,3,1011190
1003655,17326,1111113035,8,1011204
1003656,36796,1111111311,9,1011198
1003657,36796,1111111311,7,1011229
1003658,36796,1111111311,3,1011320
1003659,36796,1111111311,3,1011129
1003660,36796,1111111311,7,1011282
1003661,26412,1111113036,4,1011176
1003662,21220,1111113037,5,1011319
1003663,32902,1111113038,2,1011133
1003664,53670,1111113039,6,1011175
1003665,14730,1111113040,4,1011310
1003666,38094,1111113041,5,1011220
1003667,45882,1111113042,5,1011222
1003668,54968,1111113043,3,1011178
1003669,30306,1111113044,5,1011170
1003670,18624,1111113045,4,1011182
1003671,35498,1111113046,1,1011296
1003672,29008,1111113047,3,1011253
1003673,41988,1111113048,1,1011317
1003674,23816,1111113049,5,1011293
1003675,40690,1111111312,2,1011201
1003676,40690,1111111312,3,1011230
1003677,40690,1111111312,6,1011145
1003678,40690,1111111312,3,1011298
1003679,40690,1111111312,8,1011140
1003680,40690,1111111312,1,1011323
1003681,40690,1111111312,9,1011261
1003682,40690,1111111312,6,1011237
1003683,40690,1111111312,5,1011325
1003684,40690,1111111312,4,1011288
1003685,40690,1111111312,9,1011158
1003686,40690,1111111312,7,1011268
1003687,39392,1111113050,3,1011280
1003688,43286,1111113051,10,1011300
1003689,25114,1111113052,7,1011256
1003690,52372,1111113053,9,1011159
1003691,51074,1111113054,1,1011196
1003692,12134,1111113055,4,1011164
1003693,26412,1111113056,6,1011263
1003694,21220,1111113057,2,1011246
1003695,32902,1111113058,5,1011139
1003696,53670,1111113059,8,1011233
1003697,14730,1111113060,5,1011245
1003698,38094,1111113061,4,1011202
1003699,45882,1111113062,3,1011147
1003700,54968,1111113063,4,1011307
1003701,30306,1111113064,6,1011232
1003702,18624,1111113065,9,1011324
1003703,35498,1111113066,5,1011313
1003704,29008,1111111313,7,1011273
1003705,29008,1111111313,8,1011167
1003706,29008,1111111313,4,1011225
1003707,29008,1111111313,6,1011269
1003708,29008,1111111313,6,1011115
1003709,29008,1111111313,6,1011216
1003710,29008,1111111313,1,1011173
1003711,29008,1111111313,9,1011193
1003712,29008,1111111313,6,1011149
1003713,29008,1111111313,8,1011124
1003714,19922,1111113067,5,1011200
1003715,22518,1111113068,9,1011192
1003716,44584,1111113069,8,1011131
1003717,48478,1111113070,3,1011247
1003718,16028,1111113071,2,1011165
1003719,39392,1111113072,2,1011276
1003720,43286,1111113073,1,1011228
1003721,25114,1111111314,7,1011275
1003722,25114,1111111314,4,1011199
1003723,25114,1111111314,6,1011214
1003724,25114,1111111314,9,1011309
1003725,27710,1111113074,2,1011134
1003726,13432,1111113075,7,1011322
1003727,39392,1111113076,5,1011203
1003728,32902,1111113077,10,1011205
1003729,17326,1111113078,6,1011308
1003730,48478,1111113079,4,1011290
1003731,27710,1111113080,6,1011142
1003732,22518,1111113081,7,1011292
1003733,40690,1111113082,5,1011265
1003734,36796,1111113083,9,1011257
1003735,44584,1111113084,7,1011194
1003736,52372,1111113085,6,1011260
1003737,23816,1111113086,3,1011156
1003738,13432,1111113087,6,1011316
1003739,53670,1111113088,5,1011169
1003740,41988,1111113089,5,1011236
1003741,12134,1111113090,5,1011137
1003742,21220,1111111315,1,1011271
1003743,21220,1111111315,9,1011251
1003744,21220,1111111315,10,1011321
1003745,21220,1111111315,8,1011295
1003746,21220,1111111315,8,1011240
1003747,21220,1111111315,2,1011118
1003748,35498,1111113091,9,1011305
1003749,34200,1111113092,10,1011306
1003750,26412,1111113093,4,1011311
1003751,25114,1111113094,10,1011226
1003752,14730,1111113095,1,1011120
1003753,49776,1111113096,1,1011206
1003754,43286,1111113097,10,1011227
1003755,16028,1111113098,10,1011152
1003756,54968,1111113099,3,1011242
1003757,19922,1111113100,10,1011126
1003758,45882,1111113101,7,1011191
1003759,31604,1111113102,10,1011119
1003760,51074,1111111316,2,1011285
1003761,51074,1111111316,10,1011122
1003762,51074,1111111316,1,1011212
1003763,51074,1111111316,8,1011287
1003764,51074,1111111316,2,1011195
1003765,51074,1111111316,5,1011258
1003766,51074,1111111316,9,1011211
1003767,51074,1111111316,10,1011184
1003768,51074,1111111316,1,1011315
1003769,53670,1111111317,2,1011180
1003770,53670,1111111317,1,1011154
1003771,53670,1111111317,1,1011163
1003772,53670,1111111317,9,1011254
1003773,53670,1111111317,2,1011289
1003774,36796,1111113103,4,1011314
1003775,12134,1111113104,3,1011189
1003776,34200,1111113105,6,1011113
1003777,48478,1111113106,2,1011255
1003778,22518,1111113107,10,1011281
1003779,38094,1111113108,9,1011116
1003780,32902,1111113109,10,1011130
1003781,49776,1111113110,9,1011177
1003782,14730,1111113111,6,1011219
1003783,17326,1111113112,4,1011231
1003784,43286,1111113113,3,1011179
1003785,21220,1111113114,1,1011301
1003786,51074,1111113115,3,1011168
1003787,40690,1111111318,6,1011209
1003788,40690,1111111318,7,1011155
1003789,40690,1111111318,3,1011166
1003790,40690,1111111318,8,1011283
1003791,40690,1111111318,1,1011241
1003792,40690,1111111318,9,1011279
1003793,40690,1111111318,3,1011162
1003794,40690,1111111318,6,1011157
1003795,40690,1111111318,7,1011188
1003796,35498,1111113116,8,1011215
1003797,52372,1111113117,7,1011224
1003798,54968,1111113118,7,1011297
1003799,45882,1111113119,9,1011302
1003800,31604,1111111319,4,1011172
1003801,31604,1111111319,1,1011243
1003802,31604,1111111319,6,1011217
1003803,31604,1111111319,1,1011125
1003804,31604,1111111319,9,1011186
1003805,31604,1111111319,4,1011272
1003806,31604,1111111319,1,1011144
1003807,31604,1111111319,4,1011117
1003808,31604,1111111319,2,1011150
1003809,53670,1111113120,1,1011278
1003810,13432,1111113121,1,1011303
1003811,19922,1111113122,2,1011284
1003812,25114,1111113123,2,1011211
1003813,23816,1111113124,3,1011321
1003814,36796,1111113125,8,1011324
1003815,12134,1111113126,3,1011303
1003816,34200,1111113127,3,1011138
1003817,48478,1111113128,4,1011174
1003818,22518,1111113129,9,1011203
1003819,38094,1111113130,6,1011272
1003820,32902,1111113131,8,1011253
1003821,49776,1111113132,8,1011273
1003822,14730,1111111320,1,1011121
1003823,14730,1111111320,9,1011208
1003824,14730,1111111320,4,1011133
1003825,14730,1111111320,3,1011152
1003826,14730,1111111320,5,1011163
1003827,14730,1111111320,1,1011122
1003828,14730,1111111320,1,1011278
1003829,14730,1111111320,8,1011124
1003830,14730,1111111320,5,1011178
1003831,29008,1111113133,3,1011317
1003832,30306,1111113134,9,1011173
1003833,16028,1111113135,3,1011177
1003834,27710,1111113136,3,1011235
1003835,44584,1111113137,1,1011287
1003836,35498,1111113138,3,1011216
1003837,52372,1111113139,9,1011264
1003838,54968,1111113140,9,1011301
1003839,45882,1111113141,9,1011251
1003840,31604,1111113142,3,1011305
1003841,47180,1111113143,3,1011169
1003842,26412,1111111321,1,1011136
1003843,26412,1111111321,5,1011217
1003844,26412,1111111321,6,1011296
1003845,26412,1111111321,5,1011244
1003846,26412,1111111321,2,1011265
1003847,26412,1111111321,5,1011289
1003848,26412,1111111321,3,1011279
1003849,26412,1111111321,4,1011245
1003850,35498,1111113144,10,1011249
1003851,45882,1111113145,3,1011236
1003852,54968,1111113146,7,1011282
1003853,30306,1111113147,2,1011209
1003854,47180,1111113148,9,1011115
1003855,53670,1111113149,6,1011192
1003856,13432,1111113150,8,1011120
1003857,36796,1111113151,6,1011130
1003858,38094,1111113152,8,1011132
1003859,39392,1111113153,2,1011183
1003860,49776,1111113154,5,1011167
1003861,18624,1111113155,3,1011150
1003862,21220,1111113156,1,1011222
1003863,51074,1111113157,1,1011118
1003864,40690,1111111322,1,1011266
1003865,40690,1111111322,5,1011306
1003866,40690,1111111322,6,1011318
1003867,40690,1111111322,3,1011175
1003868,40690,1111111322,10,1011193
1003869,40690,1111111322,3,1011288
1003870,40690,1111111322,2,1011205
1003871,40690,1111111322,10,1011179
1003872,40690,1111111322,9,1011239
